Latitude,Longitude,Altitude
49.7413895,8.8542211,211.0
50.0878086,8.6439415,102.0
50.0890573,8.6502767,103.0
51.2267986,9.2625059,241.0
50.5495918,11.7529427,490.0
50.0273941,8.7866882,139.0
50.0272887,8.7866288,140.0
49.766521,9.7665064,301.0
49.343666,9.559229,221.0
50.1322362,8.7203793,109.0
49.4094631,10.9995786,309.0
49.1142243,12.1194286,333.0
49.9943025,8.6440413,122.0
49.7815352,11.7708362,443.0
50.5500567,9.680394,266.0
51.3946284,9.466423,253.0
51.3936046,9.4670438,249.0
50.1249731,8.4392673,274.0
51.9980801,11.7240224,51.0
51.3650843,12.3526788,117.0
50.2598712,10.0828986,234.0
49.4077773,8.6801373,120.0
49.4086991,8.690543,121.0
49.4072067,8.6789696,117.0
52.2870286,9.1858232,171.0
50.1645026,9.3187187,242.0
50.2614287,11.6823961,635.0
51.2564733,9.46998,194.0
49.4088561,8.681833,117.0
49.4145805,8.6901438,119.0
49.418497,8.691164,115.0
49.4186745,8.6871936,117.0
49.4049652,8.6871845,120.0
50.2828886,10.0963397,219.0
50.1951603,9.2108159,133.0
49.781452,8.4663851,92.0
49.480607,8.5346695,95.0
49.4806653,8.5350702,95.0
50.0282867,12.1493771,488.0
49.590264,11.0060807,286.0
50.8671367,13.018444,300.0
50.2908266,11.4505986,359.0
52.4784704,9.738421,46.0
52.4249248,13.0247037,40.0
49.4719243,11.7922246,436.0
51.7296233,9.0310986,209.0
51.7335371,9.0309484,215.0
51.9836439,10.1335296,130.0
51.7222105,10.6050885,583.0
50.605515,13.1174953,509.0
49.3945555,8.4443336,96.0
49.3947688,8.4431446,102.0
49.3948531,8.4433093,102.0
49.3954033,8.4431646,102.0
50.654968,13.1577464,621.0
50.9256369,8.5005694,283.0
52.1344293,11.754646,50.0
50.8061918,8.7694332,185.0
50.6344389,13.2321671,695.0
49.3829114,9.556983,309.0
49.7778749,11.1822258,289.0
50.1024863,8.6440902,100.0
50.6435276,13.2095456,578.0
52.3044478,10.5512823,84.0
50.6703306,10.3716359,364.0
50.427504,10.3023216,276.0
50.0867753,9.0740918,133.0
52.4566554,11.4901493,75.0
51.5771943,9.4312381,123.0
51.6819724,10.9609593,405.0
51.7983767,10.5397648,801.0
50.4278383,10.3022492,276.0
50.4279678,10.3020406,276.0
50.4279925,10.3017154,276.0
50.6397896,12.1512389,382.0
50.1133032,8.6827543,106.0
50.162085,10.033938,247.0
49.8029696,11.2529514,379.0
52.2810072,12.8892129,73.0
50.4124474,9.0093262,131.0
49.3288856,8.6653513,111.0
49.3290499,8.6654532,111.0
49.8984995,9.3937973,463.0
51.64633,8.7275898,164.0
51.6589013,8.7281619,140.0
49.5038031,8.5290925,105.0
49.0520879,8.5310437,121.0
52.2616893,12.9257855,64.0
51.9347964,8.6119687,137.0
50.2057475,10.0153603,340.0
51.7262316,10.9443717,299.0
51.6252286,11.2563626,336.0
51.8037427,10.4424583,470.0
50.2262245,8.6096014,180.0
50.2250459,8.6202213,179.0
50.2248364,8.6228505,174.0
50.2341527,8.5745212,248.0
50.2395443,8.5870195,215.0
50.2420182,8.6091291,189.0
50.2264498,8.6178388,184.0
50.2275014,8.6163379,190.0
50.2275814,8.6199029,184.0
50.3722045,12.2689889,512.0
50.1861093,10.8444321,277.0
51.4510422,11.9543955,106.0
52.1531299,11.7186495,44.0
49.6935623,9.5981969,167.0
50.6677841,9.7905889,344.0
52.158634,11.7198501,44.0
50.166864,9.4183314,421.0
51.3747015,9.0318806,304.0
49.6658559,10.1474511,186.0
49.8445884,9.6022121,156.0
51.3897753,9.008523,267.0
51.3004413,10.109682,506.0
50.259526,9.1800217,206.0
52.255485,10.3747879,79.0
49.2282408,8.5980263,116.0
49.2256085,8.6081517,112.0
49.2283319,8.5986271,116.0
49.2254235,8.6083341,115.0
50.7885419,11.1124807,346.0
50.8605048,9.7010179,202.0
50.400048,11.6997862,428.0
50.320713,11.902004,527.0
49.9029134,10.8692664,239.0
49.2403023,9.1072013,231.0
49.3723393,10.2510759,499.0
51.2528949,11.6948715,221.0
49.24166,11.0887201,341.0
51.3436615,12.3766917,116.0
50.5356758,8.5437109,304.0
52.413459,9.695042,52.0
49.3569336,11.426746,392.0
49.0185438,12.0897102,343.0
50.8930161,12.9385602,350.0
50.6111249,8.4221235,243.0
50.0847079,8.9784068,109.0
52.3593004,9.7856066,67.0
51.0118779,10.1439809,210.0
50.5874257,12.3980618,412.0
52.3825189,10.5519018,79.0
52.3125773,9.8897836,89.0
52.3128078,9.8892179,89.0
49.9890728,8.4739518,104.0
50.6788052,9.5995834,226.0
51.7109663,8.7465151,131.0
49.1693443,10.3281777,446.0
50.5933989,9.7587394,345.0
51.1049399,11.8091247,176.0
50.5958849,10.3962456,313.0
51.1955387,10.1034963,168.0
50.4771012,8.9017886,140.0
52.3594948,9.7607959,61.0
52.3595144,9.7609676,61.0
52.3594053,9.758424,61.0
51.254342,9.2607093,338.0
49.0978117,12.1725328,387.0
49.8688018,8.6494313,158.0
49.8969283,10.8867716,245.0
50.5605088,13.0807813,707.0
51.5219359,9.0048445,211.0
50.6623519,12.7568402,562.0
52.4250859,9.4264739,45.0
49.3343371,11.3087571,436.0
50.2602122,8.6266839,258.0
51.3800113,9.6237928,347.0
51.611864,9.5376507,153.0
51.8525576,9.8389815,163.0
49.1794297,11.5169571,479.0
49.2704729,12.3079468,373.0
50.9318095,11.6617357,219.0
52.4624548,13.3237229,50.0
50.1871752,10.840926,265.0
50.076675,8.9701817,107.0
50.1026591,11.8813381,614.0
52.0737509,9.2350411,109.0
50.5585907,8.4993495,152.0
50.718111,9.8775854,334.0
50.5439128,8.4393076,158.0
49.4980606,10.3142404,355.0
50.7286516,9.7019929,241.0
51.8647002,12.6424289,70.0
49.4683359,8.7509022,464.0
51.1308585,11.7901523,232.0
50.1768474,8.7463226,165.0
50.7167402,12.4963691,265.0
51.0340048,9.4058387,270.0
49.503679,8.6021306,104.0
50.3541903,10.2574655,236.0
52.3016496,9.7342571,64.0
50.0857613,8.4491873,123.0
51.0649334,9.6463958,229.0
50.1146111,8.6497858,100.0
52.4648113,9.6170259,50.0
49.4675458,8.978826,143.0
49.2356505,11.0743512,383.0
49.2358245,11.0749948,383.0
50.7599658,10.3189671,249.0
49.0399174,9.3154241,249.0
49.8394681,8.7453703,240.0
50.0500143,10.3022095,212.0
50.7570318,9.7758134,328.0
51.8631298,12.6450485,67.0
51.8692771,12.6490888,74.0
50.7152567,9.7197312,252.0
50.9972339,11.0270946,187.0
50.6997673,9.7863728,333.0
49.0605791,11.3758409,486.0
49.9930191,8.4150377,90.0
49.9931784,8.4148111,90.0
49.9932744,8.4149329,90.0
50.563446,8.5013537,157.0
52.3155126,9.5979369,81.0
50.8489369,12.4631908,255.0
50.7508233,9.2713127,266.0
49.1216551,9.6729745,480.0
49.3773001,10.2407177,443.0
49.5517247,12.0624136,402.0
50.1503761,8.4504446,225.0
50.1782231,8.4727365,363.0
52.3592592,9.8516871,64.0
52.2691341,10.6244389,87.0
51.3564883,9.0616764,271.0
49.2901984,9.080316,290.0
49.290466,9.0798091,290.0
49.2887796,9.0871691,299.0
49.2885626,9.0725966,274.0
49.2884699,9.0707593,266.0
52.347322,10.1951557,63.0
50.1906423,8.4633024,405.0
50.9237714,9.9481727,418.0
50.8771353,9.9734034,236.0
50.1823212,8.4694986,382.0
49.4078089,8.8397441,122.0
50.9614749,12.5902903,203.0
50.9598803,12.5876209,211.0
52.489919,10.3120394,53.0
51.1255896,12.0437487,159.0
51.1199232,12.0214926,171.0
51.1199852,12.0277756,180.0
51.1212174,12.023829,171.0
51.1212217,12.0239061,171.0
51.1212274,12.0240036,171.0
51.1677062,13.2960947,152.0
51.1681033,13.2963004,152.0
51.489445,9.147147,212.0
50.688622,12.4303883,327.0
50.6923277,12.4266249,324.0
50.6975303,12.4099748,316.0
52.4889055,10.545031,55.0
52.4889097,10.5451725,55.0
50.1432106,9.2149804,340.0
50.6997328,8.4284725,274.0
49.0349504,11.4773279,371.0
49.1058685,10.0107933,454.0
49.9125663,8.6676259,133.0
51.7160561,8.7899431,158.0
50.9577198,12.0883858,260.0
50.2092211,9.1901455,271.0
50.1621112,11.8429329,558.0
49.3729369,11.7735926,492.0
50.7589819,9.68625,243.0
49.7117099,8.7300696,410.0
52.0251961,10.4352377,125.0
50.1251675,8.4393875,273.0
49.0434748,11.4608465,419.0
52.1965855,12.7643136,45.0
50.8089976,8.8246204,268.0
50.8090634,8.8242631,268.0
51.4131986,9.6524199,132.0
51.1908177,13.2991145,173.0
51.3332492,9.4590176,193.0
50.0446196,10.2276937,221.0
51.1231429,9.9762629,201.0
49.8599441,12.3060393,506.0
49.6997426,10.9384906,322.0
49.3927138,11.024332,306.0
50.9768501,11.3297111,230.0
49.0745363,9.7754299,435.0
50.1250648,8.6112994,104.0
50.6708811,12.9543369,500.0
50.2496472,9.617067,223.0
49.3957456,8.90335,351.0
49.0357688,11.5881576,367.0
52.1460481,9.9565352,97.0
52.3189009,9.1829618,72.0
51.6417326,10.6309854,389.0
52.2728422,9.0739759,70.0
50.5706661,11.6061493,455.0
49.7473663,10.8570147,315.0
51.3705582,12.8682249,157.0
49.0296572,10.9725757,423.0
49.0310629,10.9706475,421.0
49.0311435,10.9709666,425.0
51.2599208,9.5001241,144.0
49.2163248,12.4595273,405.0
49.2175398,12.4569607,403.0
51.6361338,8.7570515,195.0
50.3250974,12.3976118,598.0
50.3217707,12.3755425,573.0
49.2260171,12.6557325,396.0
49.4114218,8.9146699,457.0
49.3541343,11.1466207,341.0
49.4077307,8.8383642,119.0
50.6162585,12.3073041,345.0
49.0740155,11.8024018,481.0
49.0749113,11.8632846,397.0
52.371825,9.7118551,63.0
49.0368181,9.4508484,376.0
52.3724241,9.7113159,62.0
50.6648206,13.0614112,407.0
52.3945976,9.7358367,57.0
52.2696297,9.7499293,69.0
49.3994194,8.847013,128.0
52.3663995,9.7139574,65.0
50.0137093,12.2944844,546.0
52.3639144,9.4754426,52.0
52.3627449,9.4755764,52.0
50.4971676,12.4580992,692.0
49.4104907,8.8424156,208.0
52.3454525,9.8310732,76.0
52.3478699,9.830558,77.0
52.3488141,9.8348749,76.0
50.1797049,8.4692141,357.0
50.1148062,8.6783248,109.0
49.1249283,11.8425156,516.0
51.5718178,9.4802075,207.0
49.4008576,9.0727728,143.0
49.0738359,11.802625,471.0
50.1803145,8.7398713,113.0
49.3904414,9.0762495,142.0
49.3906125,9.0759813,142.0
49.40102,9.0700509,138.0
49.401034,9.0699222,138.0
51.042952,12.298308,177.0
49.9033071,10.340943,231.0
50.909602,12.8035084,313.0
50.7898918,9.7587585,285.0
50.7135533,9.7416048,353.0
50.1273726,11.4347121,327.0
50.1296172,11.4643885,480.0
52.0107219,10.1242361,111.0
51.3011201,12.3972782,132.0
51.3003755,12.3960766,132.0
52.3312057,12.7946368,39.0
51.2994155,12.3964056,131.0
50.6967117,12.7946174,554.0
50.7020016,12.1693417,249.0
51.3006803,12.3999017,134.0
51.3007021,12.3985794,134.0
51.3004757,12.3997327,134.0
51.3009118,12.3960501,131.0
51.3578627,8.4884483,349.0
50.1353262,9.9724104,185.0
49.9676388,11.7292973,623.0
51.3012002,12.4007728,137.0
50.7001478,12.5534896,315.0
51.5852565,11.8069201,103.0
49.5601592,12.5526666,548.0
49.4608877,12.4194922,505.0
49.4611591,12.4195417,505.0
49.4093039,12.2281736,370.0
49.3492181,12.3839979,387.0
49.3479394,12.3849398,385.0
49.348312,12.3887756,394.0
49.3486298,12.3862936,391.0
49.3489026,12.3885835,394.0
52.2346423,10.5380631,79.0
49.6250157,10.5387142,304.0
49.6388049,10.5986,300.0
49.6392942,10.5923349,301.0
49.6906041,10.5406103,418.0
51.7264953,10.6093522,570.0
50.7671407,10.5840851,660.0
49.3051558,12.1051469,357.0
51.6669946,12.6012295,141.0
52.1252694,10.9989735,103.0
49.6604259,12.4755826,611.0
51.7943338,11.7429727,86.0
51.7203221,10.5976153,609.0
52.3801168,9.6935076,52.0
51.3394478,12.3853219,121.0
50.3705707,10.0266018,627.0
52.0012263,10.0927706,161.0
52.0015116,10.0928168,161.0
52.001682,10.0923298,158.0
51.2079218,11.7387208,111.0
49.9177692,9.0782406,140.0
49.4478267,8.6665643,111.0
49.4479069,8.6669961,111.0
51.6895079,9.1599758,153.0
51.6910848,9.1624841,152.0
50.3722016,8.6943359,180.0
50.976912,9.7182779,260.0
52.1939727,10.961471,145.0
49.4966024,9.9357614,229.0
49.4967529,9.9354224,232.0
51.6994724,9.1599547,135.0
52.4243545,9.7919676,55.0
51.2725032,12.7169271,146.0
51.5958715,11.9543201,236.0
49.031109,10.9718045,427.0
49.031467,10.9713753,425.0
49.2979112,8.9213533,173.0
52.1712928,9.7683967,73.0
51.663298,10.3417018,260.0
49.9037145,10.941055,282.0
50.6453893,10.3809615,288.0
52.0290967,9.2785046,163.0
52.0362925,9.3140684,220.0
49.9238662,8.9989827,176.0
51.8848632,8.5098102,96.0
49.041389,11.3802082,442.0
51.2048202,11.9830257,143.0
51.7173972,8.7589401,136.0
52.0483117,8.8814082,136.0
52.0847448,8.8733717,182.0
50.189532,9.1985763,143.0
52.3093508,9.758508,57.0
49.1431105,11.4641576,457.0
49.4135401,11.1746095,345.0
49.5838706,10.8856537,324.0
52.0087952,10.1294177,121.0
49.411926,8.6998569,121.0
50.3288542,9.8732039,423.0
49.8008505,9.9568953,204.0
50.9699108,8.6195057,378.0
49.6871562,10.6543686,316.0
49.0717076,12.2924259,427.0
49.0713624,12.2924898,439.0
49.0758297,12.2845617,460.0
51.0041785,8.751716,311.0
52.1645352,13.1073109,48.0
50.7921413,8.7414169,310.0
51.2769848,9.9665504,146.0
49.0331835,10.4242701,442.0
49.9388327,11.2917256,405.0
49.7311788,8.8148796,302.0
51.4181316,9.6483547,120.0
49.316581,11.0296366,361.0
50.1062552,8.6562185,109.0
51.3580174,9.0569558,248.0
51.8010974,12.4056046,68.0
50.8695738,11.6459676,163.0
51.8641764,10.1199902,251.0
49.9428791,11.580374,343.0
50.6266976,12.5704769,467.0
49.8984332,12.3764981,551.0
49.1314015,12.996379,577.0
49.1173779,12.997783,520.0
49.1149833,12.9983762,517.0
52.1369044,9.9967416,203.0
49.7619531,9.5121825,142.0
52.1476064,11.5836244,68.0
50.4643115,11.5073776,637.0
49.1058658,13.1915377,676.0
49.9007263,10.3470379,240.0
52.2641446,9.4684759,264.0
51.8903277,9.575232,155.0
52.1472856,10.9502903,196.0
51.3285834,12.3438566,109.0
49.9452955,11.1648112,457.0
50.5434113,9.7104162,297.0
49.4879626,8.4718607,100.0
49.48599,8.4766491,101.0
49.0775672,9.5639412,484.0
49.4737744,10.9871993,305.0
50.118477,8.4871651,145.0
49.0494651,10.1423041,471.0
52.4320376,9.8549242,59.0
51.0048643,8.5899514,362.0
52.2731999,10.5050421,74.0
51.9375542,8.9034988,196.0
49.6159608,10.8586096,331.0
50.3900839,9.1700085,362.0
52.0703876,12.3063843,109.0
50.9494477,10.7078781,303.0
51.2168113,9.891026,418.0
49.37507,12.7047144,493.0
49.0400707,11.3701575,400.0
51.1978406,9.3703164,264.0
50.4758139,9.4402104,475.0
50.4903889,9.4517833,429.0
49.3816653,11.0318003,314.0
50.9171921,11.8598176,333.0
49.2036429,10.3117985,457.0
52.5054202,13.3388548,38.0
50.165393,11.4001244,459.0
49.4096598,8.6875604,118.0
49.0526734,11.7826351,511.0
49.3624705,11.424547,390.0
50.6610093,12.6774807,387.0
51.6351733,12.3216573,78.0
49.6820457,8.6177222,102.0
50.2260842,8.6204923,182.0
52.0380851,8.9039531,117.0
49.4443011,11.0219084,309.0
49.352312,11.1780636,364.0
50.3388114,10.777499,307.0
50.3392136,10.7775572,310.0
50.3407655,10.7783318,313.0
50.3411339,10.7786815,316.0
50.3411305,10.7836732,317.0
51.1550338,9.549091,169.0
49.4459514,11.0761701,315.0
51.5807632,10.2889103,152.0
51.5930955,10.2505332,166.0
52.2170037,13.0878582,39.0
49.7960606,10.9434147,279.0
49.7969511,10.9471116,272.0
49.1287379,13.2488902,962.0
49.1249828,13.2336349,802.0
50.8388336,12.9246149,301.0
49.0305557,12.7637986,800.0
50.1836543,11.4845539,367.0
51.9713532,10.7107829,119.0
49.9561055,9.1576099,166.0
49.9557271,9.1577674,167.0
49.2030346,12.5139404,357.0
51.1736107,8.5424376,529.0
49.7684292,8.9928859,178.0
49.9733023,12.2249416,604.0
51.1475338,12.8738462,181.0
50.8169871,8.7822951,206.0
49.5169889,11.4919394,349.0
50.0742312,8.4844478,102.0
51.2065715,9.8329106,550.0
52.4772684,12.8391718,34.0
52.4788622,12.8407227,32.0
52.4790892,12.8413962,32.0
52.3916333,9.8256729,59.0
49.125199,8.5981021,119.0
50.1708207,10.7334685,406.0
50.7146168,8.8240126,282.0
50.8177112,8.7710107,186.0
52.5114036,9.0769938,34.0
52.2610542,10.5175554,76.0
49.4504111,10.7794304,419.0
51.7261046,10.890763,484.0
49.3095977,8.6566635,107.0
50.2084956,8.7431987,129.0
50.8348728,8.7505347,235.0
49.3844571,8.5740146,103.0
51.3690386,8.7310133,390.0
50.0441258,10.2362098,217.0
50.6925513,12.4021562,340.0
49.0411772,12.5379099,607.0
49.0460307,13.0090024,516.0
52.1871619,10.534619,110.0
50.0638808,10.260979,249.0
52.2808376,12.8893563,73.0
52.2807657,12.8897413,73.0
52.2802298,12.8898828,73.0
52.404601,9.8449307,65.0
51.1211726,13.1187845,171.0
49.2571703,8.6029717,111.0
52.269757,11.855393,49.0
49.8459029,9.2729779,192.0
52.1495786,9.9577669,94.0
50.4364122,12.9704268,968.0
49.3965475,10.6998922,356.0
52.3603631,10.1547634,66.0
50.5048224,12.894126,652.0
49.8914433,10.8853233,250.0
50.1446372,8.5011806,150.0
49.8937324,10.8766794,287.0
52.0394583,8.4942162,122.0
49.9284487,9.0771192,126.0
49.9225404,9.0803755,131.0
50.1116172,11.1113979,321.0
50.1120218,11.1113477,315.0
50.1244678,8.4628163,182.0
49.4201008,10.7334712,368.0
49.9874272,10.2766438,212.0
49.9875651,10.3002913,216.0
49.2873055,12.1418633,369.0
49.2884489,12.1414142,366.0
49.171514,12.1162819,385.0
51.9366377,8.9111659,176.0
52.0378756,9.0073945,140.0
52.0164481,8.7498064,93.0
50.5236226,10.3634271,317.0
49.2954553,8.6974329,129.0
51.5186442,11.914124,80.0
51.4874489,11.9670652,94.0
51.4874055,11.9682776,94.0
50.5242482,9.8468923,456.0
51.9358764,8.8816997,138.0
52.1073581,9.2956365,113.0
50.7946305,10.9127557,314.0
50.2345874,8.5680989,262.0
50.2347641,8.5684422,260.0
49.6956889,9.6046313,215.0
49.6596638,11.0124757,282.0
50.8067069,12.5751983,255.0
49.3892708,10.7456816,337.0
49.4517915,10.7780638,415.0
50.62331,12.9237088,597.0
52.016083,8.7904097,100.0
49.9020846,8.8597001,153.0
50.6187732,9.3874465,369.0
51.5738856,9.4207293,158.0
49.5101353,12.4787904,587.0
50.7065297,12.461449,300.0
50.3518875,10.6820163,313.0
52.3798523,13.1710313,42.0
51.7258338,10.6101959,566.0
51.7261395,10.6116872,559.0
51.7253985,10.6116658,565.0
51.725789,10.6117221,560.0
49.1530445,11.4485021,392.0
49.0645266,9.2654537,254.0
52.4875704,8.9160369,40.0
50.4032966,11.7620653,537.0
50.657,10.5827596,447.0
51.0502499,9.1743319,226.0
49.8963844,10.8937305,240.0
49.9611954,8.9496115,126.0
49.4926113,10.4241632,313.0
50.2751326,10.2859966,314.0
49.35608,11.1381168,343.0
49.2275614,10.9486557,422.0
51.8505971,8.6232739,107.0
52.3830131,8.8060915,68.0
50.510554,9.8776218,574.0
49.2916959,9.5523853,195.0
50.6612007,12.7567056,568.0
51.3372952,12.3757147,127.0
51.7809319,9.5205005,433.0
51.3236074,9.4755899,171.0
51.814058,8.9049742,345.0
50.0287193,10.2504813,224.0
51.9348351,12.1273807,73.0
50.9422424,10.0627559,209.0
49.7802622,9.1775884,126.0
51.0059919,12.9852533,222.0
52.5015477,12.0198468,33.0
49.3146723,11.511547,479.0
50.2850976,9.3512215,235.0
49.4398498,11.8588415,377.0
49.4516735,11.8779262,472.0
50.5950438,12.6370366,455.0
51.3945649,12.3967906,130.0
52.1915993,12.7582636,46.0
52.1991648,9.0808434,58.0
52.1808269,12.9754984,45.0
51.3525698,12.4629644,128.0
52.1965849,9.0806092,59.0
50.6629874,11.0793935,418.0
49.1043293,10.5808355,448.0
51.1705176,12.8413748,198.0
49.6597543,8.9669956,342.0
52.0417489,8.755199,88.0
50.5685512,10.4175757,293.0
50.5671434,10.4169636,291.0
50.5678431,10.417309,293.0
50.5702514,10.4178366,291.0
51.9649287,12.0946594,69.0
52.3034766,10.2030122,66.0
52.4879928,9.8294846,47.0
49.6721496,8.8471749,279.0
51.9637028,12.0838073,71.0
52.1166308,12.0684274,72.0
52.11528,12.0825235,78.0
50.3999591,11.6996103,433.0
52.4775343,8.8970459,49.0
51.1555331,11.8012648,121.0
51.7628382,12.7049163,68.0
50.1929124,11.539242,414.0
52.1963962,11.109544,168.0
51.5101648,11.9945793,116.0
50.7596077,12.6416809,371.0
49.4600387,8.4779825,95.0
51.517386,8.6447975,259.0
50.2554535,10.9627206,294.0
49.7032016,10.9271749,296.0
51.7854775,11.1302381,127.0
49.4540455,8.4828074,94.0
51.7254479,12.3574737,91.0
50.0957536,10.7997508,268.0
50.2363792,8.4431483,668.0
49.3058346,8.6436625,107.0
49.3030088,8.6431393,110.0
49.3015498,8.6395201,109.0
50.3243482,8.4730105,411.0
49.7226645,8.6128753,99.0
51.8592445,8.929653,273.0
51.7286702,10.2526683,222.0
49.6410672,8.8352363,457.0
50.8481939,8.5587491,297.0
50.8518509,12.9737252,394.0
49.9009562,10.3492405,246.0
49.8999386,10.3506754,241.0
49.3017425,8.6406734,110.0
49.0298404,11.4901636,487.0
49.4706207,11.2091882,334.0
52.2567043,10.8127519,124.0
51.0750693,10.3342958,192.0
51.3125639,9.4950908,167.0
52.3329534,9.4150252,80.0
52.3849615,9.9525209,58.0
52.3399879,10.2597773,69.0
52.3134453,10.4954848,66.0
52.3119824,10.6352195,86.0
52.2052746,11.6719018,44.0
52.2483477,12.2490512,67.0
50.7903156,8.7512142,190.0
49.7382656,10.9713277,271.0
49.9946483,9.0652921,110.0
49.7684484,10.4713951,358.0
49.5449304,11.0295937,305.0
49.3136654,11.4751406,428.0
49.1757183,11.7294008,474.0
50.8619645,9.7213442,201.0
50.8585755,9.7227635,203.0
51.2739485,8.6559746,628.0
51.0078735,10.2517874,303.0
50.9304916,10.7153375,308.0
50.8973726,10.7253022,345.0
49.7168057,9.5252968,164.0
50.8884981,10.9343391,262.0
50.978561,11.1244467,240.0
50.9355068,11.3879163,242.0
50.8889436,11.8711957,344.0
50.8659013,11.7714787,290.0
50.9868715,13.1117049,301.0
49.6729334,8.596681,97.0
49.5078712,8.6369039,97.0
52.122351,10.2290887,105.0
49.0850629,8.5058511,111.0
49.2034712,12.7023299,423.0
49.1728307,12.8587654,397.0
49.2108319,9.0702897,207.0
51.7873503,8.9463608,377.0
52.2693433,10.4478918,80.0
49.6806719,12.167779,400.0
49.1712958,9.9608367,438.0
51.7889249,11.146938,121.0
49.2966912,8.698078,136.0
49.9594485,9.1138141,118.0
49.3113102,11.0023684,372.0
49.4105733,11.5439242,547.0
51.7167802,9.1941176,141.0
52.0017938,10.1337188,127.0
51.2866931,12.3130449,118.0
51.9479025,10.1401021,152.0
51.7304135,9.9719912,123.0
51.3707599,9.633301,377.0
51.3111119,9.5332194,139.0
51.7860235,10.3343945,587.0
49.203765,12.4937822,380.0
51.0065283,9.4731925,267.0
50.8341083,9.5736112,243.0
49.5860467,10.1754816,335.0
50.9108881,8.9643842,245.0
49.1949262,12.5226082,384.0
49.4928278,8.4699558,105.0
49.1886766,12.506406,386.0
49.2295208,9.167168,178.0
51.2008031,10.1061539,183.0
49.3097898,9.4690015,208.0
52.1591668,12.7814523,50.0
51.2902037,12.1388271,113.0
51.1777198,12.0095674,183.0
49.1986796,8.5920052,114.0
49.1984203,8.5910665,115.0
50.4279164,11.7955262,476.0
49.9662315,9.1202619,115.0
49.9663325,9.1213174,117.0
49.9667202,9.1221924,117.0
50.3713996,11.7893964,637.0
50.325291,11.7858837,602.0
50.2032195,11.7780717,590.0
50.0540459,11.6225217,371.0
50.0518414,11.6216788,369.0
49.4089885,9.2458014,307.0
49.4092424,9.2374969,261.0
52.2860141,8.7106261,176.0
52.1559932,9.1058574,103.0
51.7864174,11.1522883,120.0
49.8995813,12.1054379,571.0
50.1353279,8.5113975,152.0
51.6902498,11.7683797,79.0
51.154119,13.1190597,195.0
49.4629267,9.0028978,223.0
51.3745859,10.3185627,329.0
51.4451184,10.4425595,346.0
51.6459961,11.5136684,151.0
52.2867838,9.3995686,171.0
49.3705195,10.1760024,357.0
50.0437216,8.9759781,113.0
50.8381175,8.757403,212.0
49.4064482,10.3865893,461.0
51.3575848,11.1018463,137.0
49.6779506,12.1638619,400.0
49.2006117,9.5032754,234.0
51.4846687,9.145566,167.0
52.46041,13.3244987,50.0
51.6258697,12.2661852,87.0
50.5689068,8.6754099,189.0
50.3247958,9.9942565,401.0
49.7605973,9.9926897,268.0
50.2606462,11.5631453,480.0
49.642938,8.6437994,116.0
52.2737548,9.5729867,91.0
49.0358373,8.7096322,180.0
49.0350052,8.7053455,169.0
52.0251402,10.4338474,126.0
49.4847748,11.0878191,319.0
50.9702397,11.151571,262.0
49.7982041,10.4505721,473.0
52.501475,13.3307379,42.0
49.9242366,8.9997495,157.0
49.8270041,8.8308758,164.0
49.8322449,8.8331894,177.0
49.8289868,8.8346268,165.0
49.8300041,8.836834,168.0
49.9833968,12.174704,568.0
49.5955282,11.0062769,285.0
49.5954961,11.0005906,273.0
49.5954155,11.00545,284.0
51.6581117,12.2672345,88.0
49.8719592,8.6479402,144.0
50.8215518,8.7712645,184.0
50.8244914,8.7672389,181.0
49.4588034,12.415348,509.0
52.5004051,13.321238,41.0
51.0162054,11.425346,200.0
49.1890868,9.2203119,160.0
51.3782972,12.3803359,112.0
49.9706859,9.1134158,114.0
49.9717303,9.1154034,119.0
49.9718804,9.1174638,118.0
49.9718686,9.1223438,117.0
50.7951387,8.7632233,182.0
49.8443223,9.6017559,156.0
50.5716215,10.4201315,299.0
50.573085,10.4198892,299.0
50.5718748,10.4199646,298.0
51.3986746,10.0382156,293.0
49.9895044,9.1084461,129.0
49.989752,9.1088119,129.0
52.4525922,10.4392942,56.0
49.655925,11.0373893,268.0
49.5926721,11.0037866,283.0
49.6098302,10.4530813,305.0
49.627735,10.4962138,298.0
49.6383957,10.4800137,299.0
49.0563851,10.8373929,443.0
50.1516497,10.6727767,292.0
50.1525924,10.6747141,306.0
50.5724951,10.4199216,298.0
50.5721794,10.4201006,299.0
51.4937481,9.1412963,196.0
49.6848084,11.6224562,422.0
49.3407876,8.7551068,211.0
50.7356828,10.1458514,315.0
51.9204075,8.6981636,172.0
51.8902899,9.6245921,234.0
52.2750758,8.7105973,117.0
52.2751809,8.7101681,117.0
49.1953291,12.5182663,379.0
49.4530233,11.0721584,307.0
49.4482087,11.0860367,311.0
49.9171828,11.077096,429.0
51.4449561,13.1731829,93.0
49.1976686,12.5171986,359.0
52.4551564,13.317908,46.0
50.1969858,10.6603858,338.0
49.3156288,11.0861745,331.0
50.0813305,8.6359164,100.0
51.4167209,9.1849626,291.0
49.8010809,9.9303285,180.0
50.9061737,9.0970592,316.0
50.9045313,9.0976946,299.0
50.7233526,10.4468685,295.0
49.49229,8.4638865,97.0
50.559144,12.9026638,602.0
49.2436624,11.0887368,334.0
50.6879183,8.6069644,212.0
52.263419,10.5294489,72.0
49.5903436,9.3067522,291.0
