Latitude,Longitude,Rated_output,Socket_1,P1,Socket_2,P2,Socket_3,P3,Socket_4,P4,Elevation
52.418925,13.16426,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,45
52.4202787,13.18086324,3.7,AC Steckdose Typ 2,3.7,,,,,,,45
52.42085789,13.18809947,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.42082727,13.18771944,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.42079315,13.18730544,3.7,AC Steckdose Typ 2,3.7,,,,,,,45
52.42045606,13.18306814,3.7,AC Steckdose Typ 2,3.7,,,,,,,48
52.42031765,13.18136169,3.7,AC Steckdose Typ 2,3.7,,,,,,,45
52.41942833,13.18061785,3.7,AC Steckdose Typ 2,3.7,,,,,,,43
52.41969128,13.18064368,3.7,AC Steckdose Typ 2,3.7,,,,,,,43
52.41995367,13.18066492,3.7,AC Steckdose Typ 2,3.7,,,,,,,43
52.41276341,13.13703116,3.7,AC Steckdose Typ 2,3.7,,,,,,,52
52.4126497,13.136655,3.7,AC Steckdose Typ 2,3.7,,,,,,,54
52.41327451,13.14113986,3.7,AC Steckdose Typ 2,3.7,,,,,,,42
52.41526737,13.13968353,3.7,AC Steckdose Typ 2,3.7,,,,,,,54
52.41469082,13.14978943,3.7,AC Steckdose Typ 2,3.7,,,,,,,39
52.431106,13.195084,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,45
52.43845,13.2149328,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,50
52.4339169,13.1917396,247,DC Kupplung Combo,225,DC Kupplung Combo,225,AC Steckdose Typ 2,22,"DC Kupplung Combo, DC CHAdeMO",50,41
52.4339398,13.1917731,225,DC Kupplung Combo,225,DC Kupplung Combo,225,,,,,41
52.4339745,13.1918147,225,DC Kupplung Combo,225,DC Kupplung Combo,225,,,,,41
52.4369771,13.2050086,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.43636839,13.20347414,3.7,AC Steckdose Typ 2,3.7,,,,,,,45
52.43861164,13.22932313,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.44021196,13.22553401,3.7,AC Steckdose Typ 2,3.7,,,,,,,49
52.43741455,13.20608705,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.4388008,13.21150369,3.7,AC Steckdose Typ 2,3.7,,,,,,,50
52.44036116,13.22514296,3.7,AC Steckdose Typ 2,3.7,,,,,,,49
52.44073445,13.22392083,3.7,AC Steckdose Typ 2,3.7,,,,,,,50
52.4375726,13.20646511,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.4350815,13.21716249,3.7,AC Steckdose Typ 2,3.7,,,,,,,49
52.43530889,13.21719303,3.7,AC Steckdose Typ 2,3.7,,,,,,,49
52.43475335,13.2175042,3.7,AC Steckdose Typ 2,3.7,,,,,,,49
52.43391807,13.21780693,3.7,AC Steckdose Typ 2,3.7,,,,,,,50
52.43333171,13.21813766,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.42847175,13.20774327,3.7,AC Steckdose Typ 2,3.7,,,,,,,50
52.42947989,13.20725405,3.7,AC Steckdose Typ 2,3.7,,,,,,,51
52.43517045,13.20558988,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.43533177,13.20609654,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.43742616,13.22382046,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.43747877,13.22791253,3.7,AC Steckdose Typ 2,3.7,,,,,,,49
52.42796071,13.20808441,3.7,AC Steckdose Typ 2,3.7,,,,,,,49
52.43292106,13.20311121,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.42873522,13.20759926,3.7,AC Steckdose Typ 2,3.7,,,,,,,50
52.43332427,13.20246105,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.43312713,13.20278301,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.43271222,13.20344652,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.446744,13.230782,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.433175,13.226795,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,48
52.436672,13.232519,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,45
52.442567,13.239799,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,47
52.43773371,13.24776529,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.4393379,13.24603929,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.4370486,13.24850823,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.43862371,13.2468147,3.7,AC Steckdose Typ 2,3.7,,,,,,,49
52.43834945,13.23811912,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.43844938,13.23521218,3.7,AC Steckdose Typ 2,3.7,,,,,,,45
52.43831184,13.23625193,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.43864492,13.2398416,3.7,AC Steckdose Typ 2,3.7,,,,,,,48
52.44076129,13.24537721,3.7,AC Steckdose Typ 2,3.7,,,,,,,48
52.418627,13.260652,3.7,AC Steckdose Typ 2,3.7,,,,,,,47
52.42084402,13.24681861,3.7,AC Steckdose Typ 2,3.7,,,,,,,42
52.42121357,13.24873827,3.7,AC Steckdose Typ 2,3.7,,,,,,,42
52.42136604,13.24952246,3.7,AC Steckdose Typ 2,3.7,,,,,,,42
52.40982595,13.27497888,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,40
52.40982595,13.27497888,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,40
52.433627,13.267655,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,46
52.421007,13.281359,3.7,AC Steckdose Typ 2,3.7,,,,,,,44
52.430772,13.269067,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,43
52.43330279,13.27427768,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.43332342,13.27385297,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.43326294,13.27504165,3.7,AC Steckdose Typ 2,3.7,,,,,,,45
52.438486,13.262563,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,47
52.444851,13.268642,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,44
52.44127468,13.25884894,3.7,AC Steckdose Typ 2,3.7,,,,,,,48
52.44164865,13.26098922,3.7,AC Steckdose Typ 2,3.7,,,,,,,48
52.44120548,13.25845338,3.7,AC Steckdose Typ 2,3.7,,,,,,,48
52.486976,13.263712,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,47
52.484523,13.283326,3.7,AC Steckdose Typ 2,3.7,,,,,,,43
52.49139,13.292882,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,50
52.459677,13.302321,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,54
52.443403,13.280166,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,49
52.450949,13.272122,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,50
52.450402,13.28645,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,54
52.466675,13.307446,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,49
52.457986,13.291687,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,55
52.468436,13.28954,3.7,AC Steckdose Typ 2,3.7,,,,,,,55
52.459036,13.281715,3.7,AC Steckdose Typ 2,3.7,,,,,,,55
52.456383,13.268869,3.7,AC Steckdose Typ 2,3.7,,,,,,,51
52.45804,13.28819,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,54
52.46214556,13.27952115,3.7,AC Steckdose Typ 2,3.7,,,,,,,52
52.44443657,13.27419385,3.7,AC Steckdose Typ 2,3.7,,,,,,,48
52.44694988,13.28543989,3.7,AC Steckdose Typ 2,3.7,,,,,,,50
52.44648641,13.28599409,3.7,AC Steckdose Typ 2,3.7,,,,,,,53
52.44676468,13.28568768,3.7,AC Steckdose Typ 2,3.7,,,,,,,50
52.44718189,13.28506581,3.7,AC Steckdose Typ 2,3.7,,,,,,,50
52.46424595,13.29377656,3.7,AC Steckdose Typ 2,3.7,,,,,,,55
52.46427123,13.29330106,3.7,AC Steckdose Typ 2,3.7,,,,,,,54
52.46214556,13.27952115,3.7,AC Steckdose Typ 2,3.7,,,,,,,52
52.46441562,13.29239956,3.7,AC Steckdose Typ 2,3.7,,,,,,,53
52.474024,13.314309,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,45
52.474991,13.303869,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,44
52.475632,13.316494,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,47
52.472172,13.308104,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,50
52.475004,13.303121,3.7,AC Steckdose Typ 2,3.7,,,,,,,41
52.477016,13.328323,3.7,AC Steckdose Typ 2,3.7,,,,,,,46
52.46759527,13.312078,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,46
52.467427,13.312517,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,47
52.479241,13.308733,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,46
52.477634,13.282364,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,50
52.47361,13.290291,3.7,AC Steckdose Typ 2,3.7,,,,,,,53
52.476902,13.2878428,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,53
52.479021,13.292588,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,50
52.484282,13.294078,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,45
52.483647,13.29782,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,45
52.5299,13.213127,92,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, DC Kupplung Combo",50,"AC Steckdose Typ 2, AC Kupplung Typ 2, DC CHAdeMO",50,,,32
52.547508,12.940029,22,AC Steckdose Typ 2,22,,,,,,,33
52.547508,12.940029,22,AC Steckdose Typ 2,22,,,,,,,33
52.547508,12.940029,22,AC Steckdose Typ 2,22,,,,,,,33
52.4172212,13.2864312,93,AC Kupplung Typ 2,43,"DC Kupplung Combo, DC CHAdeMO",50,,,,,43
50.86409693,6.092050376,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,112
52.423194,12.557415,11,AC Steckdose Typ 2,11,,,,,,,34
52.410873,12.546294,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,34
52.41506,12.504916,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,30
52.414831,12.541831,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,37
52.42241,12.546832,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,33
52.411967,12.53989,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,34
52.411978,12.539662,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,34
52.430611,12.550501,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,30
52.438723,12.528053,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.426193,12.528507,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,33
52.429863,12.56125,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,31
52.44219,12.52356,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,36
52.43307522,12.53319561,160,DC Kupplung Combo,160,DC Kupplung Combo,160,,,,,33
52.44013,12.525128,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,35
52.400379,12.563834,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,29
52.400369,12.563798,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,29
52.400349,12.563765,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,29
52.411885,12.558278,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,29
52.411888,12.558388,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,30
52.409511,12.563621,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.411261,12.550202,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,33
52.416988,12.559183,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,32
52.408798,12.552568,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,33
52.404659,12.546586,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,31
52.421099,12.646941,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,32
52.387969,12.59678,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,28
52.414161,12.563704,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,29
52.406853,12.56356,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,36
52.4088824,12.6151816,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,29
52.28897557,12.46394098,350,"DC Kupplung Combo, DC CHAdeMO",350,,,,,,,44
52.28897557,12.46394098,350,"DC Kupplung Combo, DC CHAdeMO",350,,,,,,,44
52.28897557,12.46394098,350,"DC Kupplung Combo, DC CHAdeMO",350,,,,,,,44
52.28897557,12.46394098,350,"DC Kupplung Combo, DC CHAdeMO",350,,,,,,,44
51.771471,14.365058,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,67
51.76092166,14.3479833,300,DC Kupplung Combo,300,"DC Kupplung Combo, DC CHAdeMO",300,,,,,73
51.7641,14.35982,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,71
51.7641,14.35982,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,71
51.7641,14.35982,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,71
51.7641,14.35982,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,71
51.756307,14.369187,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,74
50.4712,14.21,11,AC Steckdose Typ 2,11,,,,,,,157
51.77915,14.320639,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,67
51.76721,14.32102,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,71
51.771068,14.32828,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,70
51.783644,14.318814,13.2,AC Steckdose Typ 2,11,,,,,,,68
51.786875,14.350088,13.25,AC Steckdose Typ 2,11,,,,,,,66
51.759605,14.321022,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,74
51.74868,14.328087,72,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,,,78
51.745701,14.325297,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,79
51.74781,14.33084,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,77
51.760048,14.328162,22,"AC Steckdose Typ 2, AC Schuko",11,"AC Steckdose Typ 2, AC Schuko",11,,,,,73
51.716093,14.336277,93,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,,,,,85
51.717879,14.318019,100,DC Kupplung Combo,75,DC Kupplung Combo,75,,,,,84
51.7149182,14.3175221,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,86
51.716399,14.335845,13.2,AC Steckdose Typ 2,11,,,,,,,85
51.716057,14.336355,39.65,AC Steckdose Typ 2,11,DC Kupplung Combo,22,,,,,85
51.707366,14.352758,72,DC Kupplung Combo,50,AC Steckdose Typ 2,22,,,,,80
51.707366,14.352758,72,DC Kupplung Combo,50,AC Steckdose Typ 2,22,,,,,80
52.343955,14.553298,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,29
52.343424,14.550159,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,36
52.343294,14.545998,44,AC Kupplung Typ 2,22,AC Kupplung Typ 2,22,,,,,42
52.34267,14.554347,44,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,34
52.343995,14.550869,44,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,,,,,33
52.34033456,14.54405794,11,AC Steckdose Typ 2,11,,,,,,,54
52.3403675,14.54439535,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,54
52.324794,14.546491,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,66
52.365233,14.52404,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,52
52.354566,14.53006,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,50
52.354873,14.527776,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,47
52.345351,14.502875,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,65
52.356725,14.544548,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,38
52.2888988,14.4706589,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,79
52.317296,14.493901,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,90
52.289015,14.470388,22,AC Steckdose Typ 2,22,,,,,,,79
52.288313,14.471512,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,76
52.288313,14.471512,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,76
52.28879,14.470749,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,79
52.40025,13.06003,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,32
52.39517,13.05369,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,32
52.39952,13.05325,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,34
52.39783,13.06311,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,33
52.399,13.06617,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.39481,13.05203,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,33
52.40058,13.04844,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,33
52.40186,13.06028,93,"DC Kupplung Combo, DC CHAdeMO",50,"DC Kupplung Combo, DC CHAdeMO",50,AC Steckdose Typ 2,22,,,32
52.40406,13.07411,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,33
52.39789,13.05103,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,34
52.395333,13.049667,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,32
52.40367,13.055207,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,38
52.40514,13.03486,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,48
52.43211,13.05439,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,48
52.40563,13.05862,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,38
52.41925,13.05083,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,46
52.41333,13.05186,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,45
52.41356,13.05289,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,43
52.41256,13.03175,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,40
52.41278,13.03982,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,50
52.4122789,13.039825,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,58
52.37403,13.01081,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.39606,13.03564,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.388,13.02969,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,29
52.39186,13.03747,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.39817,13.04644,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.38939,13.03042,77,"AC Steckdose Typ 2, AC Kupplung Typ 2",22,"AC Kupplung Typ 2, DC Kupplung Combo",50,"AC Kupplung Typ 2, DC CHAdeMO",50,,,34
52.393317,13.08003,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,31
52.38953,13.06433,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,41
52.39,13.07,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,34
52.3902547,13.0788055,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,32
52.3871222,13.0802499,44,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,30
52.390036,13.0793909,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,32
52.45892,12.97122,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,37
52.41072,12.97281,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,34
52.41311,12.970593,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,30
52.35928,13.09894,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.37482,13.09197,100,"DC Kupplung Combo, DC CHAdeMO",100,AC Steckdose Typ 2,22,AC Kupplung Typ 2,22,,,34
52.359371,13.111689,22,AC Steckdose Typ 2,11,AC Steckdose Typ 2,11,,,,,33
52.371164,13.128596,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,32
52.371122,13.128594,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,32
52.371211,13.128588,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,32
52.3825,13.14083,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,39
52.37081,13.13428,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,37
52.37536,13.13233,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.36144,13.13544,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,37
52.3685,13.1313,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,32
52.382725,13.101931,93,"DC Kupplung Combo, DC CHAdeMO",50,AC Kupplung Typ 2,43,,,,,31
52.38989,13.08919,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,33
52.39433,13.10136,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,37
52.39333,13.09211,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,36
52.382217,13.117241,11,AC Steckdose Typ 2,11,,,,,,,36
52.382485,13.118499,11,AC Steckdose Typ 2,11,,,,,,,35
52.375775,13.111849,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,34
52.379799,13.105882,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,32
52.829875,13.830186,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,49
52.829875,13.830186,300,DC Kupplung Combo,300,DC Kupplung Combo,300,,,,,49
52.831867,13.818695,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,16
52.831867,13.818695,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,16
52.82693,13.80602,35,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,28
52.828025,13.79268,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,28
52.833185,13.79726,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,25
52.838811,13.816662,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,20
52.834265,13.817347,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,15
52.834675,13.815724,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,17
52.838496,13.778098,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,34
52.83689438,13.78782261,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.83919117,13.85179706,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.850425,13.818756,88,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,34
52.8283,13.8368424,22,AC Steckdose Typ 2,22,,,,,,,60
52.833233,13.764353,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,36
52.83161,13.758519,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.832413,13.768444,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,35
52.840638,13.734327,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,25
52.83712978,13.73988825,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,38
52.8822623,13.8734419,11,AC Kupplung Typ 2,11,,,,,,,38
52.8822623,13.8734419,11,AC Kupplung Typ 2,11,,,,,,,38
52.874905,13.820536,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,38
52.892468,13.885519,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,61
52.776172,13.702498,22,AC Steckdose Typ 2,22,,,,,,,59
52.754235,13.788236,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,67
52.91555,13.95685,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,50
52.849737,13.68662,150,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,30
52.90445,13.53689,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,57
52.904451,13.536876,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,57
52.921716,13.549417,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,68
52.844499,13.683021,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,30
52.84184933,13.69680226,160,DC Kupplung Combo,150,DC Kupplung Combo,150,,,,,35
52.848471,13.690049,39.6,DC Kupplung Combo,22,AC Steckdose Typ 2,11,,,,,30
52.847879,13.691964,13.2,AC Steckdose Typ 2,11,,,,,,,28
52.847879,13.691964,13.2,AC Steckdose Typ 2,11,,,,,,,28
52.97852767,13.74379852,72,AC Steckdose Typ 2,22,DC Kupplung Combo,50,,,,,71
52.97852767,13.74379852,72,AC Steckdose Typ 2,22,DC Kupplung Combo,50,,,,,71
52.848185,13.942299,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,7
52.86344,14.04628,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,4
52.922671,14.11064,22,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,16
52.948939,14.108532,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,13
52.835508,13.825498,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,11
52.66398,13.6398,11,AC Kupplung Typ 2,11,,,,,,,84
52.705401,13.586329,11,AC Kupplung Typ 2,11,,,,,,,81
52.6814,13.59289,44,AC Steckdose Typ 2,22,AC Steckdose Typ 2,22,,,,,68
